epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
335,9.279599960211241e-05,0.00018559199920422482,9.293971502884765e-05,0.0001858794300576953
336,9.212474646787327e-05,0.0001842494929357466,9.402362104058685e-05,0.0001880472420811737
337,9.013121070293394e-05,0.00018026242140586782,7.976583407903616e-05,0.00015953166815807233
338,8.812546866665311e-05,0.00017625093733330622,9.323667450762727e-05,0.00018647334901525454
339,9.133467753631648e-05,0.00018266935507263297,0.0001103971284432996,0.00022079425688659916
340,9.434909252989548e-05,0.00018869818505979095,9.101849898773185e-05,0.00018203699797546366
341,9.186222322865145e-05,0.0001837244464573029,0.00010093697519406763,0.00020187395038813525
342,8.69364267734808e-05,0.0001738728535469616,8.87065571972346e-05,0.00017741311439446926
343,8.789697713090928e-05,0.0001757939542618185,0.00010189782377574021,0.00020379564755148037
344,8.896524711481062e-05,0.00017793049422962123,9.055944622065229e-05,0.00018111889244130458
345,8.833357849088171e-05,0.00017666715698176348,9.016431415840978e-05,0.00018032862831681955
346,8.878627866692233e-05,0.00017757255733384463,7.678481981540973e-05,0.00015356963963081944
347,8.980254384319927e-05,0.0001796050876863985,8.900913306761216e-05,0.00017801826613522432
348,8.625891538860834e-05,0.0001725178307772167,7.604864054743625e-05,0.0001520972810948725
349,8.999252934099649e-05,0.00017998505868199299,8.12834322756022e-05,0.00016256686455120442
350,8.619724752902378e-05,0.00017239449505804754,7.75902702790012e-05,0.00015518054055800243
351,8.664296318431937e-05,0.0001732859263686387,8.4694287615276e-05,0.00016938857523055196
352,8.747172852250601e-05,0.00017494345704501205,9.979058338559079e-05,0.00019958116677118163
353,8.955669661676129e-05,0.00017911339323352254,9.762409623840463e-05,0.00019524819247680926
354,8.468565979347121e-05,0.0001693713195869424,9.653952109701464e-05,0.00019307904219402928
355,8.599271729654132e-05,0.00017198543459308267,9.559298316031166e-05,0.0001911859663206233
356,8.515571130628248e-05,0.00017031142261256495,7.59904128668647e-05,0.0001519808257337294
357,8.92814948588432e-05,0.00017856298971768644,9.395618841416218e-05,0.0001879123768283244
358,8.284790408852151e-05,0.00016569580817704302,0.00010504062777608024,0.00021008125555216047
359,8.567717178629787e-05,0.00017135434357259577,0.00010739112395980255,0.00021478224791960507
360,8.409099923429744e-05,0.00016818199846859485,9.001911694214814e-05,0.00018003823388429628
361,8.467186103579273e-05,0.0001693437220715854,0.0001106902035571416,0.00022138040711428317
362,8.299308513722185e-05,0.00016598617027444363,8.774446707634542e-05,0.00017548893415269084
363,8.428414134975525e-05,0.0001685682826995105,0.0001197663092578478,0.00023953261851569557
364,8.26954606761875e-05,0.00016539092135237497,9.554561585843586e-05,0.00019109123171687171
365,8.652411319998591e-05,0.00017304822639997185,0.00011894141159667064,0.00023788282319334126
366,8.195252069072477e-05,0.00016390504138144948,7.819653183842566e-05,0.00015639306367685129
367,8.53215940485239e-05,0.0001706431880970478,8.250182393489884e-05,0.0001650036478697977
368,8.273904090851248e-05,0.00016547808181702496,0.00010419692992752309,0.00020839385985504624
369,8.256859800245237e-05,0.00016513719600490473,8.035211989601252e-05,0.00016070423979202503
370,8.093708865915074e-05,0.00016187417731830146,8.192934009448027e-05,0.00016385868018896054
371,8.383502005895633e-05,0.00016767004011791265,0.00013051097790269954,0.00026102195580539903
372,8.290017696598623e-05,0.0001658003539319724,0.00011754362986904272,0.00023508725973808538
373,7.860333811295207e-05,0.00015720667622590417,8.878699572770915e-05,0.00017757399145541832
374,8.363311038855423e-05,0.00016726622077710852,9.893683627954307e-05,0.0001978736725590861
375,8.39315680725126e-05,0.00016786313614502524,8.742190847233514e-05,0.0001748438169446703
376,7.770312661474663e-05,0.00015540625322949325,8.362930829200397e-05,0.0001672586165840079
377,7.967859798505285e-05,0.00015935719597010573,8.396520601975751e-05,0.00016793041203951503
378,7.979018014812594e-05,0.0001595803602962519,0.00010131997240593703,0.0002026399448118741
379,8.068767682571426e-05,0.00016137535365142851,8.145560794627191e-05,0.00016291121589254376
380,7.992193264271104e-05,0.00015984386528542207,9.016257063914747e-05,0.00018032514127829492
381,8.15839215107755e-05,0.00016316784302155098,9.546645764692011e-05,0.0001909329152938402
382,8.044725312415801e-05,0.000160894506248316,0.00011211667035081831,0.00022423334070163661
383,7.735558645713629e-05,0.00015471117291427258,8.990339698762547e-05,0.00017980679397525096
384,7.721104301391307e-05,0.00015442208602782615,7.532944097668877e-05,0.00015065888195337756
385,8.003993948903412e-05,0.00016007987897806818,0.00010227305460672043,0.00020454610921344087
386,7.824413170323614e-05,0.00015648826340647234,0.00010969214457667502,0.00021938428915335004
387,8.00662748276285e-05,0.00016013254965525697,7.228408597851009e-05,0.00014456817195702016
388,7.693372886556228e-05,0.00015386745773112456,7.496629313494469e-05,0.00014993258626988935
389,7.801891981828753e-05,0.0001560378396365751,7.051351556237683e-05,0.00014102703112475368
390,7.688423916918721e-05,0.00015376847833837443,7.15411799854995e-05,0.000143082359970999
391,7.574468763988748e-05,0.00015148937527977496,8.562601045312794e-05,0.00017125202090625583
392,7.815648148839026e-05,0.00015631296297678051,0.00010039481926043948,0.00020078963852087893
393,7.77665809426316e-05,0.0001555331618852632,9.712082711664227e-05,0.00019424165423328454
394,7.890063206275484e-05,0.00015780126412550971,7.710405237421736e-05,0.00015420810474843472
395,7.33537994058441e-05,0.00014670759881168819,8.243416529438399e-05,0.00016486833058876798
396,7.797654855826354e-05,0.00015595309711652708,0.00010409218458645255,0.00020818436917290515
397,7.671986332709328e-05,0.00015343972665418656,8.431791575196638e-05,0.00016863583150393273
398,7.653178800072414e-05,0.00015306357600144827,7.726547905703287e-05,0.00015453095811406573
399,7.154859841127233e-05,0.0001430971968225447,7.727549379749018e-05,0.0001545509875949803
400,7.596486478535652e-05,0.000151929729570713,7.611045122485479e-05,0.00015222090244970958
401,7.572661301770172e-05,0.00015145322603540346,7.371040633597086e-05,0.00014742081267194173
402,7.595553734643944e-05,0.0001519110746928789,0.00011947757227269188,0.00023895514454538383
403,7.494195188451137e-05,0.00014988390376902272,7.939574831122049e-05,0.00015879149662244098
404,7.524536307771778e-05,0.0001504907261554356,7.800878943244565e-05,0.0001560175788648913
405,7.450740433825129e-05,0.00014901480867650257,6.674968312869129e-05,0.00013349936625738258
406,7.434032323245095e-05,0.00014868064646490187,7.152609357483601e-05,0.00014305218714967202
407,7.297598171941146e-05,0.0001459519634388229,8.608337769496922e-05,0.00017216675538993842
408,7.82378722817999e-05,0.00015647574456359973,7.505211287267381e-05,0.0001501042257453476
409,6.917407580506914e-05,0.0001383481516101383,9.361141300466088e-05,0.00018722282600932175
410,7.404065478376478e-05,0.0001480813095675295,0.00010972793776074945,0.00021945587552149888
411,7.597399252450723e-05,0.00015194798504901448,9.048336860605679e-05,0.00018096673721211358
412,7.224991221799001e-05,0.00014449982443598007,9.298389962718143e-05,0.00018596779925436285
413,7.169539198607642e-05,0.00014339078397215287,6.930246000300819e-05,0.00013860492000601635
414,7.547131478024169e-05,0.00015094262956048338,0.00010351554789858234,0.0002070310957971647
415,7.171580980013621e-05,0.00014343161960027242,9.049696460082727e-05,0.0001809939292016545
416,7.300726941240135e-05,0.00014601453882480268,0.00010153114583661592,0.00020306229167323185
417,7.015803015812761e-05,0.00014031606031625522,6.70459248021644e-05,0.0001340918496043288
418,7.691954330801049e-05,0.00015383908661602098,8.291309572220293e-05,0.00016582619144440587
419,7.07794891346953e-05,0.0001415589782693906,6.948757599812274e-05,0.00013897515199624545
420,7.187163270211084e-05,0.00014374326540422168,9.3793304419125e-05,0.00018758660883825
421,7.172437891426394e-05,0.00014344875782852786,6.450113000368705e-05,0.0001290022600073741
422,6.924640367344384e-05,0.00013849280734688768,8.969515997010982e-05,0.00017939031994021964
423,7.077652814748522e-05,0.00014155305629497047,7.544791283558288e-05,0.00015089582567116575
424,7.307176454183462e-05,0.0001461435290836692,7.342482461069584e-05,0.00014684964922139168
425,7.162847055907014e-05,0.00014325694111814026,7.884142233827613e-05,0.00015768284467655223
426,6.887314301051591e-05,0.0001377462860210318,8.594485544184269e-05,0.0001718897108836854
427,7.006282533881396e-05,0.00014012565067762788,6.467562123738455e-05,0.0001293512424747691
428,6.968969857872085e-05,0.00013937939715744167,6.89052094897345e-05,0.00013781041897946905
429,7.193606155854034e-05,0.00014387212311708068,7.60210843547582e-05,0.0001520421687095164
430,6.904447990278755e-05,0.0001380889598055751,8.0561734535708e-05,0.000161123469071416
431,7.103286991772848e-05,0.00014206573983545698,8.33824124413355e-05,0.000166764824882671
432,6.918356632307102e-05,0.00013836713264614203,6.638905960649654e-05,0.00013277811921299308
433,7.020804561938403e-05,0.00014041609123876807,8.189012394997377e-05,0.0001637802478999475
434,6.794334134532495e-05,0.0001358866826906499,8.521611648165953e-05,0.00017043223296331908
435,6.893477761558396e-05,0.0001378695552311679,7.330283786478903e-05,0.00014660567572957807
436,6.592195359589982e-05,0.00013184390719179966,7.502459241970512e-05,0.00015004918483941024
437,7.332032525975206e-05,0.00014664065051950411,5.555545220978967e-05,0.00011111090441957933
438,7.001363278147527e-05,0.00014002726556295057,7.159302844059378e-05,0.0001431860568811876
439,6.821036332493338e-05,0.00013642072664986677,6.572861574886638e-05,0.00013145723149773277
440,6.326532015193298e-05,0.000126530640303866,7.178877149338942e-05,0.00014357754298677881
441,6.967617256420399e-05,0.00013935234512840803,6.757139186652668e-05,0.00013514278373305332
442,6.88215070374884e-05,0.0001376430140749768,5.771741781625293e-05,0.00011543483563250588
443,6.560566150459576e-05,0.00013121132300919153,7.217489117974228e-05,0.00014434978235948457
444,6.47239988685362e-05,0.0001294479977370724,8.804866891605318e-05,0.00017609733783210637
445,7.049932227701436e-05,0.0001409986445540287,9.369144717126438e-05,0.00018738289434252882
446,6.551302840628894e-05,0.00013102605681257788,6.551890814307167e-05,0.0001310378162861433
447,6.93423022682731e-05,0.00013868460453654618,8.51031944164286e-05,0.00017020638883285716
448,6.500386723780781e-05,0.00013000773447561565,8.01906466755975e-05,0.000160381293351195
449,6.95336751393606e-05,0.00013906735027872122,7.498644326425931e-05,0.0001499728865285186
450,6.318733129771715e-05,0.0001263746625954343,7.049449588467511e-05,0.00014098899176935022
451,6.649187030528378e-05,0.0001329837406105676,6.778627886939247e-05,0.00013557255773878493
452,6.488044434873229e-05,0.00012976088869746453,0.00010387254330929321,0.00020774508661858642
453,7.081274545975668e-05,0.00014162549091951333,7.776704938669761e-05,0.00015553409877339526
454,6.608726008812605e-05,0.0001321745201762521,6.359301657275779e-05,0.00012718603314551557
455,6.369883974403203e-05,0.00012739767948806408,7.863989246151267e-05,0.00015727978492302534
456,6.574641358399373e-05,0.00013149282716798746,7.704808310361378e-05,0.00015409616620722756
457,6.529794961662605e-05,0.0001305958992332521,8.987280728045769e-05,0.00017974561456091535
458,6.812842049546754e-05,0.00013625684099093506,6.686039559733779e-05,0.00013372079119467557
459,6.266868708029082e-05,0.0001253373741605816,6.301815254499527e-05,0.00012603630508999054
460,6.640336855566583e-05,0.00013280673711133165,6.727689782772903e-05,0.00013455379565545806
461,6.129600726237561e-05,0.00012259201452475123,7.966133293810393e-05,0.00015932266587620787
462,6.746723388724213e-05,0.00013493446777448426,7.163966263741717e-05,0.00014327932527483437
463,6.461884085491603e-05,0.0001292376817098321,8.383248308601877e-05,0.00016766496617203754
464,6.408471021329145e-05,0.00012816942042658287,0.00010118638618470558,0.00020237277236941114
465,6.406189348865625e-05,0.0001281237869773125,7.32003716359667e-05,0.0001464007432719334
466,6.274689977612202e-05,0.00012549379955224403,7.223045695699765e-05,0.0001444609139139953
467,6.644578356032659e-05,0.00013289156712065317,7.245961821781898e-05,0.00014491923643563794
468,6.454036442706859e-05,0.00012908072885413715,7.072414879450295e-05,0.00014144829758900592
469,6.35295209841637e-05,0.00012705904196832742,6.22323794618288e-05,0.00012446475892365763
470,6.236969572416237e-05,0.00012473939144832478,5.6611726308094536e-05,0.00011322345261618907
471,6.419715385405892e-05,0.00012839430770811787,6.201917533543786e-05,0.0001240383506708757
472,6.304017242575864e-05,0.00012608034485151723,7.434444892135223e-05,0.0001486888978427045
473,6.39195753865279e-05,0.0001278391507730558,6.609077816467465e-05,0.0001321815563293493
474,6.131353841727432e-05,0.00012262707683454864,6.489656971012628e-05,0.00012979313942025256
475,6.186981565174802e-05,0.00012373963130349607,5.986137649534214e-05,0.00011972275299068428
476,6.66527084990801e-05,0.0001333054169981602,6.764088157800847e-05,0.00013528176315601693
477,6.070661168394893e-05,0.00012141322336789785,6.867772025077179e-05,0.00013735544050154358
478,6.17396053066373e-05,0.0001234792106132746,5.9095467384221985e-05,0.00011819093476844397
479,6.325883523539723e-05,0.00012651767047079445,7.019920891584346e-05,0.00014039841783168689
480,6.436417931935496e-05,0.0001287283586387099,6.309321070504572e-05,0.00012618642141009148
481,6.047075477807553e-05,0.00012094150955615106,6.45984535960297e-05,0.00012919690719205936
482,6.499745288514467e-05,0.00012999490577028934,5.2861763667622216e-05,0.00010572352733524445
483,5.829394723670529e-05,0.00011658789447341058,0.00010672975735783817,0.00021345951471567638
484,6.3303287006489e-05,0.00012660657401297802,5.9488933051130753e-05,0.00011897786610226152
485,6.217928999675762e-05,0.00012435857999351527,7.115785086017841e-05,0.0001423157017203568
486,5.9207451438317396e-05,0.0001184149028766348,6.619105591041554e-05,0.00013238211182083109
487,6.245157034593548e-05,0.00012490314069187093,6.664554823134962e-05,0.00013329109646269925
488,6.0551003736611e-05,0.000121102007473222,6.269019625004711e-05,0.0001253803925000942
489,6.115894204313736e-05,0.00012231788408627472,7.330228733081342e-05,0.00014660457466162685
490,6.017592805665762e-05,0.00012035185611331525,8.548838542716882e-05,0.00017097677085433765
491,5.881364289546441e-05,0.00011762728579092882,6.348950066314053e-05,0.00012697900132628106
492,6.262643847145491e-05,0.00012525287694290985,6.880078234991321e-05,0.00013760156469982645
493,6.553605469142267e-05,0.00013107210938284532,8.280869539186118e-05,0.00016561739078372234
494,5.61579460229491e-05,0.00011231589204589823,8.833639166913669e-05,0.0001766727833382734
495,5.983105566556016e-05,0.00011966211133112033,7.447226365031127e-05,0.00014894452730062252
496,5.863797539886684e-05,0.00011727595079773371,5.466668197896989e-05,0.00010933336395793979
497,6.01429193036908e-05,0.00012028583860738162,6.900126946830051e-05,0.00013800253893660102
498,5.8458275739548546e-05,0.0001169165514790971,5.525362846483595e-05,0.00011050725692967192
499,6.0600746020778955e-05,0.00012120149204155791,5.626861678126826e-05,0.00011253723356253652
500,5.950277069007884e-05,0.00011900554138015771,6.786721907248536e-05,0.00013573443814497076
501,6.066757325538874e-05,0.00012133514651077747,8.44547952049433e-05,0.0001689095904098866
502,5.713443653039489e-05,0.00011426887306078977,4.83916030819168e-05,9.678320616383358e-05
503,6.004884973275973e-05,0.00012009769946551945,6.739017996549053e-05,0.00013478035993098108
504,6.037452489708169e-05,0.0001207490497941634,5.8101721536567295e-05,0.00011620344307313459
505,5.754557304443398e-05,0.00011509114608886796,6.504944044596889e-05,0.00013009888089193775
506,5.972937678865737e-05,0.00011945875357731476,7.112479926758177e-05,0.00014224959853516354
507,5.4936380641778375e-05,0.00010987276128355675,5.894410107226652e-05,0.00011788820214453303
508,6.149556181596179e-05,0.00012299112363192358,6.0406116806596416e-05,0.00012081223361319283
509,5.827452168964469e-05,0.00011654904337928938,5.525002687079056e-05,0.00011050005374158111
510,5.5973602763661704e-05,0.0001119472055273234,8.47172987359304e-05,0.0001694345974718608
511,5.7478807291316045e-05,0.00011495761458263209,6.094368274683253e-05,0.00012188736549366506
512,5.777851505616234e-05,0.00011555703011232468,8.162633243976699e-05,0.00016325266487953399
513,6.076542073764959e-05,0.00012153084147529919,6.836508793023118e-05,0.00013673017586046237
514,5.810056769691527e-05,0.00011620113539383053,5.1624156552529606e-05,0.00010324831310505918
515,5.5534049648479013e-05,0.00011106809929695804,7.215485139501127e-05,0.00014430970279002248
516,5.905762512645667e-05,0.00011811525025291334,6.533647740343205e-05,0.0001306729548068641
517,5.808126902553592e-05,0.00011616253805107184,7.244875539682466e-05,0.00014489751079364933
518,5.448076991502317e-05,0.00010896153983004634,5.673962938593893e-05,0.00011347925877187783
519,5.671203961201736e-05,0.00011342407922403471,6.322188115721659e-05,0.0001264437623144332
520,5.894366062572061e-05,0.0001178873212514412,6.460064897343204e-05,0.00012920129794686408
521,5.6685296127220364e-05,0.00011337059225444071,5.307286229839394e-05,0.00010614572459678787
522,5.653205414684671e-05,0.00011306410829369343,5.844387993597577e-05,0.00011688775987195154
523,5.690792024223544e-05,0.00011381584048447085,6.6265604428584e-05,0.00013253120885716797
524,5.688455759628254e-05,0.00011376911519256508,6.165711045269252e-05,0.00012331422090538507
525,5.4726234275826173e-05,0.00010945246855165236,6.378107114924923e-05,0.00012756214229849846
526,5.964996943508798e-05,0.00011929993887017594,6.219876247317703e-05,0.00012439752494635404
527,5.4906863208482794e-05,0.00010981372641696559,4.7391309961923527e-05,9.478261992384707e-05
528,5.6779007829475735e-05,0.00011355801565895146,5.201914312092039e-05,0.0001040382862418408
529,5.4651460118571996e-05,0.00010930292023714399,5.4085733063991116e-05,0.00010817146612798222
530,5.7465201050242006e-05,0.00011493040210048403,5.847162662943696e-05,0.00011694325325887392
531,5.409186936166441e-05,0.00010818373872332882,7.984908935343645e-05,0.00015969817870687287
532,5.4951893766506656e-05,0.0001099037875330133,7.872431342426907e-05,0.0001574486268485381
533,5.65786982703119e-05,0.0001131573965406238,5.837664538248813e-05,0.00011675329076497625
534,5.22393872560319e-05,0.00010447877451206378,5.2677971996694616e-05,0.00010535594399338925
535,5.688120665387186e-05,0.00011376241330774371,5.311148236578723e-05,0.00010622296473157444
536,5.694662311075571e-05,0.00011389324622151142,6.103806294489332e-05,0.00012207612588978665
537,5.4809648640228385e-05,0.00010961929728045676,5.491314055829672e-05,0.00010982628111659345
538,5.5143647591956836e-05,0.00011028729518391369,5.490923843402164e-05,0.00010981847686804327
539,5.383258540640408e-05,0.00010766517081280817,9.698038147390773e-05,0.00019396076294781549
540,5.4106092130261834e-05,0.00010821218426052367,6.795405411921076e-05,0.00013590810823842152
541,5.6092825837384586e-05,0.00011218565167476919,6.56173310826677e-05,0.0001312346621653354
542,5.4641833908295106e-05,0.00010928366781659021,5.668598813765454e-05,0.00011337197627530909
543,5.658214722622212e-05,0.00011316429445244424,6.837648365023859e-05,0.00013675296730047718
544,5.255316871855406e-05,0.00010510633743710811,9.51744382462644e-05,0.00019034887649252883
545,5.353011917172012e-05,0.00010706023834344023,5.930138495521659e-05,0.00011860276991043318
546,5.305922291963067e-05,0.00010611844583926136,4.3621225772399556e-05,8.72424515447991e-05
547,5.684024438414793e-05,0.00011368048876829587,5.4319043339017053e-05,0.00010863808667803412
548,5.0870142312237616e-05,0.00010174028462447523,6.431672954587691e-05,0.00012863345909175383
549,5.596229901627996e-05,0.00011192459803255992,5.2579416114949246e-05,0.00010515883222989845
550,5.169401818289107e-05,0.00010338803636578214,6.0349152113374056e-05,0.00012069830422674813
551,5.4545890232544664e-05,0.00010909178046508931,6.406107978265694e-05,0.00012812215956531386
552,5.374915152240489e-05,0.00010749830304480977,7.564402094609972e-05,0.00015128804189219945
553,5.274146969074385e-05,0.00010548293938148767,6.34868593218105e-05,0.00012697371864362102
554,5.404754452613005e-05,0.00010809508905226009,5.571438815823634e-05,0.00011142877631647271
555,5.061775999254476e-05,0.00010123551998508952,4.9252275387890174e-05,9.850455077578036e-05
556,5.455904505868838e-05,0.00010911809011737673,5.1008903165913135e-05,0.00010201780633182623
557,5.215685744774072e-05,0.00010431371489548144,5.909218559768485e-05,0.0001181843711953697
558,5.392803430695175e-05,0.00010785606861390348,5.7462260879816766e-05,0.00011492452175963356
559,5.2264054217317965e-05,0.00010452810843463596,4.440621725617008e-05,8.881243451234013e-05
560,5.4018915061805534e-05,0.00010803783012361107,6.006852789480581e-05,0.0001201370557896116
561,5.22592180049468e-05,0.00010451843600989363,5.722808081319655e-05,0.00011445616162639313
562,5.3546854221680524e-05,0.00010709370844336105,6.4003052689143e-05,0.000128006105378286
563,5.043835825303029e-05,0.00010087671650606058,6.932800120461879e-05,0.00013865600240923757
564,5.632998282219415e-05,0.0001126599656443883,5.127121878470401e-05,0.000102542437569408
565,4.715948551533739e-05,9.431897103067472e-05,5.377932874756319e-05,0.00010755865749512638
566,5.25410438479524e-05,0.00010508208769590481,5.4608863626578674e-05,0.00010921772725315736
567,5.185231942850628e-05,0.00010370463885701256,5.233764624857831e-05,0.00010467529249715663
568,5.3047096345466255e-05,0.00010609419269093255,5.354447521056832e-05,0.00010708895042113664
569,5.038234823895533e-05,0.00010076469647791066,4.867561637644686e-05,9.735123275289371e-05
570,5.202293315077829e-05,0.00010404586630155657,4.92414523458416e-05,9.848290469168319e-05
571,5.5218266576969245e-05,0.00011043653315393849,6.237242964018811e-05,0.00012474485928037625
572,4.902103214204808e-05,9.804206428409615e-05,5.358429835296798e-05,0.00010716859670593598
573,5.0049312116225465e-05,0.00010009862423245096,5.9369232113830727e-05,0.00011873846422766145
574,5.309150212283394e-05,0.00010618300424566789,5.4398529424250564e-05,0.00010879705884850115
575,5.097640927727244e-05,0.00010195281855454488,5.620035195566522e-05,0.00011240070391133044
576,5.048716764950416e-05,0.00010097433529900831,6.300304447033045e-05,0.0001260060889406609
577,5.0518231702316526e-05,0.00010103646340463303,7.817603145362049e-05,0.000156352062907241
578,5.1288956683121876e-05,0.00010257791336624375,6.160231167344242e-05,0.00012320462334688487
579,5.190475091197575e-05,0.00010380950182395147,4.6832061562851694e-05,9.366412312570338e-05
580,4.922847427960584e-05,9.845694855921168e-05,5.777715164124914e-05,0.00011555430328249828
581,5.233693438226139e-05,0.00010467386876452278,5.233405001477012e-05,0.00010466810002954024
582,4.845959061822225e-05,9.69191812364445e-05,5.6069175943526046e-05,0.00011213835188705209
583,5.241294581513479e-05,0.0001048258916302696,6.05222049408497e-05,0.0001210444098816994
584,4.50983735554042e-05,9.019674711080839e-05,5.5635261999019185e-05,0.00011127052399803837
585,5.361817010997156e-05,0.00010723634021994312,5.6669206393442805e-05,0.00011333841278688562
586,4.909213267221783e-05,9.818426534443567e-05,5.5761047494816e-05,0.00011152209498963197
587,5.110334100675301e-05,0.00010220668201350604,4.85671466837764e-05,9.713429336755282e-05
588,5.041668698186593e-05,0.00010083337396373186,5.007810308567263e-05,0.00010015620617134525
589,4.850760419092207e-05,9.701520838184412e-05,5.532163228986403e-05,0.00011064326457972806
590,4.970423841692696e-05,9.940847683385393e-05,6.56063925920731e-05,0.00013121278518414623
591,4.9335964554814954e-05,9.867192910962991e-05,4.853326785983667e-05,9.706653571967334e-05
592,4.761113288850505e-05,9.522226577701012e-05,5.008742122949739e-05,0.00010017484245899478
593,5.070571001390804e-05,0.00010141142002781609,5.700011218619326e-05,0.00011400022437238653
594,4.785730004610915e-05,9.57146000922183e-05,5.8127190959486926e-05,0.00011625438191897384
595,5.141984840669453e-05,0.00010283969681338908,5.73336024869664e-05,0.00011466720497393282
596,4.776648890816501e-05,9.553297781633001e-05,4.8588216670030994e-05,9.717643334006199e-05
